36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:20:15.0 (298192732)|VARIABLE_ASSIGNMENT|[55]|cont|{"Id":"003f400000Pu5HZAAZ","Email":"amancebo@altimetrik. (3 more) ..."}|0x431f4a0f
15:20:15.0 (298206040)|STATEMENT_EXECUTE|[56]
15:20:15.0 (298211650)|HEAP_ALLOCATE|[56]|Bytes:56
15:20:15.0 (298220643)|VARIABLE_SCOPE_BEGIN|[56]|message|String|false|false
15:20:15.0 (298235680)|VARIABLE_ASSIGNMENT|[56]|message|"Today you have this  (36 more) ..."
15:20:15.0 (298372000)|HEAP_ALLOCATE|[57]|Bytes:5
15:20:15.0 (298393373)|HEAP_ALLOCATE|[57]|Bytes:16
15:20:15.0 (298403998)|VARIABLE_SCOPE_BEGIN|[57]|task|HTask__c|true|false
15:20:15.0 (298424982)|VARIABLE_ASSIGNMENT|[57]|task|{"Id":"a00f4000009WH4pAAG","Name":"TestTask1","Contact__c":"003f400000Pu5HZAAZ"}|0x3df2ae1b
15:20:15.0 (298436233)|STATEMENT_EXECUTE|[57]
15:20:15.0 (298439071)|STATEMENT_EXECUTE|[58]
15:20:15.0 (298476282)|HEAP_ALLOCATE|[58]|Bytes:1
15:20:15.0 (298501972)|HEAP_ALLOCATE|[58]|Bytes:10
15:20:15.0 (298509928)|HEAP_ALLOCATE|[58]|Bytes:66
15:20:15.0 (298521561)|VARIABLE_ASSIGNMENT|[58]|message|"Today you have this  (46 more) ..."
15:20:15.0 (298538451)|HEAP_ALLOCATE|[57]|Bytes:5
15:20:15.0 (298553339)|VARIABLE_ASSIGNMENT|[57]|task|null|
15:20:15.0 (298561407)|STATEMENT_EXECUTE|[60]
15:20:15.0 (298566002)|HEAP_ALLOCATE|[60]|Bytes:17
15:20:15.0 (298572889)|HEAP_ALLOCATE|[60]|Bytes:83
15:20:15.0 (298582305)|VARIABLE_ASSIGNMENT|[60]|message|"Today you have this  (63 more) ..."
15:20:15.0 (298588320)|STATEMENT_EXECUTE|[62]
15:20:15.0 (298795728)|USER_DEBUG|[62]|DEBUG|amancebo@altimetrik.com
15:20:15.0 (298814248)|STATEMENT_EXECUTE|[63]
15:20:15.0 (298833299)|USER_DEBUG|[63]|DEBUG|Today you have this task that does not been completed: 
TestTask1

Have a good day!
15:20:15.0 (298845774)|STATEMENT_EXECUTE|[64]
15:20:15.0 (298874975)|METHOD_ENTRY|[64]|01pf400000FQMpS|EndOfDaySchedule.sendEmailToContact(String, String)
15:20:15.0 (298912692)|VARIABLE_SCOPE_BEGIN|[68]|email|String|false|false
15:20:15.0 (298930502)|VARIABLE_ASSIGNMENT|[68]|email|"amancebo@altimetrik. (3 more) ..."
15:20:15.0 (298938108)|VARIABLE_SCOPE_BEGIN|[68]|message|String|false|false
15:20:15.0 (298950377)|VARIABLE_ASSIGNMENT|[68]|message|"Today you have this  (63 more) ..."
15:20:15.0 (298975410)|STATEMENT_EXECUTE|[68]
15:20:15.0 (298979790)|STATEMENT_EXECUTE|[69]
15:20:15.0 (299070715)|VARIABLE_SCOPE_BEGIN|[69]|mail|Messaging.SingleEmailMessage|true|false
15:20:15.0 (299154016)|VARIABLE_ASSIGNMENT|[69]|mail|"common.api.soap.wsdl.SingleEmailMessage@271b7113"|0x2cfc944f
15:20:15.0 (299165277)|STATEMENT_EXECUTE|[70]
15:20:15.0 (299488185)|STATEMENT_EXECUTE|[71]
15:20:15.0 (299503802)|HEAP_ALLOCATE|[71]|Bytes:4
15:20:15.0 (299554232)|VARIABLE_SCOPE_BEGIN|[71]|toAddresses|List<String>|true|false
15:20:15.0 (299583087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (299600277)|VARIABLE_ASSIGNMENT|[71]|toAddresses|["amancebo@altimetrik. (3 more) ..."]|0x4033528b
15:20:15.0 (299607104)|STATEMENT_EXECUTE|[72]
15:20:15.0 (299826533)|STATEMENT_EXECUTE|[73]
15:20:15.0 (299832654)|HEAP_ALLOCATE|[73]|Bytes:18
15:20:15.0 (299872198)|STATEMENT_EXECUTE|[74]
15:20:15.0 (299875437)|HEAP_ALLOCATE|[74]|Bytes:43
15:20:15.0 (299893524)|STATEMENT_EXECUTE|[75]
15:20:15.0 (299906463)|STATEMENT_EXECUTE|[76]
15:20:15.0 (299925866)|STATEMENT_EXECUTE|[77]
15:20:15.0 (299939019)|STATEMENT_EXECUTE|[78]
15:20:15.0 (299949441)|STATEMENT_EXECUTE|[79]
15:20:15.0 (300031227)|HEAP_ALLOCATE|[79]|Bytes:4
15:20:15.0 (300116831)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (300150769)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (321063281)|EMAIL_QUEUE|[79]|replyTo: amancebo@altimetrik.com, subject: You dont complete some daily task yesterday, senderDisplayName: Altibitica Support, bccSender: false, saveAsActivity: true, useSignature: false, toAddresses: [amancebo@altimetrik.com], plainTextBody: Today you have this task that does not been completed: 
TestTask1

Have a good day!, 
15:20:15.0 (321166261)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (321229194)|HEAP_ALLOCATE|[79]|Bytes:8
15:20:15.0 (321268074)|VARIABLE_SCOPE_BEGIN|[79]|results|List<Messaging.SendEmailResult>|true|false
15:20:15.0 (321395727)|VARIABLE_ASSIGNMENT|[79]|results|"common.apex.runtime.impl.ScalarList@76271dc5"|0x33a5f316
15:20:15.0 (321421092)|METHOD_EXIT|[64]|01pf400000FQMpS|EndOfDaySchedule.sendEmailToContact(String, String)
15:20:15.0 (321457402)|HEAP_ALLOCATE|[54]|Bytes:5
15:20:15.0 (321486239)|VARIABLE_ASSIGNMENT|[54]|contactId|null
15:20:15.0 (321500994)|METHOD_EXIT|[7]|01pf400000FQMpS|EndOfDaySchedule.sendEmails()
15:20:15.0 (321511584)|STATEMENT_EXECUTE|[9]
15:20:15.0 (321533038)|METHOD_ENTRY|[9]|01pf400000FQMpS|EndOfDaySchedule.resetTaskStatus()
15:20:15.0 (321608864)|STATEMENT_EXECUTE|[82]
15:20:15.0 (321612082)|STATEMENT_EXECUTE|[84]
15:20:15.0 (321634161)|HEAP_ALLOCATE|[84]|Bytes:73
15:20:15.0 (321664880)|HEAP_ALLOCATE|[84]|Bytes:4
15:20:15.0 (321917243)|SOQL_EXECUTE_BEGIN|[84]|Aggregations:0|SELECT Id FROM HTask__c WHERE (Status__c != 'New' AND Type__c != 'TO-DO')
15:20:15.0 (324630017)|SOQL_EXECUTE_END|[84]|Rows:1
15:20:15.0 (324664313)|HEAP_ALLOCATE|[84]|Bytes:8
15:20:15.0 (324681420)|HEAP_ALLOCATE|[84]|Bytes:29
15:20:15.0 (324721665)|HEAP_ALLOCATE|[84]|Bytes:8
15:20:15.0 (324739773)|VARIABLE_SCOPE_BEGIN|[84]|ltask|List<HTask__c>|true|false
15:20:15.0 (324775143)|VARIABLE_ASSIGNMENT|[84]|ltask|[{"Id":"a00f4000009WH4qAAG"}]|0x22dd7b36
15:20:15.0 (324835396)|HEAP_ALLOCATE|[89]|Bytes:5
15:20:15.0 (324850043)|HEAP_ALLOCATE|[89]|Bytes:8
15:20:15.0 (324858388)|VARIABLE_SCOPE_BEGIN|[89]|task|HTask__c|true|false
15:20:15.0 (324871623)|VARIABLE_ASSIGNMENT|[89]|task|{"Id":"a00f4000009WH4qAAG"}|0x20393b1e
15:20:15.0 (324879736)|STATEMENT_EXECUTE|[89]
15:20:15.0 (324882036)|STATEMENT_EXECUTE|[90]
15:20:15.0 (324886555)|HEAP_ALLOCATE|[90]|Bytes:3
15:20:15.0 (324923058)|HEAP_ALLOCATE|[90]|Bytes:-4
15:20:15.0 (324934678)|VARIABLE_ASSIGNMENT|[90]|this.Status__c|"New"|0x20393b1e
15:20:15.0 (324949404)|HEAP_ALLOCATE|[89]|Bytes:5
15:20:15.0 (324966191)|VARIABLE_ASSIGNMENT|[89]|task|null|
15:20:15.0 (324973863)|STATEMENT_EXECUTE|[93]
15:20:15.0 (325019568)|DML_BEGIN|[93]|Op:Update|Type:HTask__c|Rows:1
15:20:15.0 (325062209)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (331149417)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:a00f4000009WH4q
15:20:15.0 (331169511)|VALIDATION_RULE|03df40000002ejE|ContactRequired
15:20:15.0 (331286069)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu5Ha
15:20:15.0 (331297981)|VALIDATION_PASS
15:20:15.0 (331301113)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
15:20:15.0 (331388893)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Trivial
15:20:15.0 (331399046)|VALIDATION_PASS
15:20:15.0 (331401819)|VALIDATION_RULE|03df40000002bNN|StatusNone
15:20:15.0 (331546941)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=New
15:20:15.0 (331559440)|VALIDATION_PASS
15:20:15.0 (331640174)|CODE_UNIT_FINISHED|Validation:HTask:a00f4000009WH4q
15:20:15.0 (342912107)|CODE_UNIT_STARTED|[EXTERNAL]|01qf4000001HypC|completeHTaskTrigger on HTask trigger event AfterUpdate
15:20:15.0 (342966911)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (343006351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (343139193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
15:20:15.0 (343180569)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
15:20:15.0 (343252871)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4858956b
15:20:15.0 (343323631)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
15:20:15.0 (343340264)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
15:20:15.0 (343365255)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4858956b
15:20:15.0 (343379473)|STATEMENT_EXECUTE|[1]
15:20:15.0 (343382677)|STATEMENT_EXECUTE|[3]
15:20:15.0 (343388537)|HEAP_ALLOCATE|[3]|Bytes:99
15:20:15.0 (343418019)|HEAP_ALLOCATE|[3]|Bytes:4
15:20:15.0 (344348456)|SOQL_EXECUTE_BEGIN|[3]|Aggregations:0|SELECT Id, Contact__c, Type__c, Status__c, DueDate__c, Points__c FROM HTask__c WHERE Id IN :tmpVar1
15:20:15.0 (350915423)|SOQL_EXECUTE_END|[3]|Rows:1
15:20:15.0 (350964732)|HEAP_ALLOCATE|[3]|Bytes:8
15:20:15.0 (350990767)|HEAP_ALLOCATE|[3]|Bytes:142
15:20:15.0 (351051474)|HEAP_ALLOCATE|[3]|Bytes:8
15:20:15.0 (351085147)|HEAP_ALLOCATE|[3]|Bytes:34
15:20:15.0 (351114608)|HEAP_ALLOCATE|[3]|Bytes:24
15:20:15.0 (351181043)|VARIABLE_ASSIGNMENT|[3]|this.task|{"Id":"a00f4000009WH4qAAG","Contact__c":"003f400000Pu5HaAAJ","Type__c":"Daily","Status__c":"New","Points__c":0.50}|0x4858956b
15:20:15.0 (351191629)|STATEMENT_EXECUTE|[5]
15:20:15.0 (351213487)|HEAP_ALLOCATE|[5]|Bytes:4
15:20:15.0 (351423077)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name, Points__c FROM Contact WHERE Id = :tmpVar1
15:20:15.0 (355397196)|SOQL_EXECUTE_END|[5]|Rows:1
15:20:15.0 (355433556)|HEAP_ALLOCATE|[5]|Bytes:8
15:20:15.0 (355455944)|HEAP_ALLOCATE|[5]|Bytes:98
15:20:15.0 (355516097)|HEAP_ALLOCATE|[5]|Bytes:8
15:20:15.0 (355559533)|HEAP_ALLOCATE|[5]|Bytes:16
15:20:15.0 (355616565)|VARIABLE_ASSIGNMENT|[5]|this.conta|{"Id":"003f400000Pu5HaAAJ","Name":"TestContact2","Points__c":10}|0x4858956b
15:20:15.0 (355658405)|HEAP_ALLOCATE|[7]|Bytes:5
15:20:15.0 (355700733)|STATEMENT_EXECUTE|[19]
15:20:15.0 (355758393)|STATEMENT_EXECUTE|[20]
15:20:15.355 (355772097)|CUMULATIVE_LIMIT_USAGE
15:20:15.355 (355772097)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 7 out of 100
  Number of query rows: 7 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 2 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 1 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

15:20:15.355 (355772097)|CUMULATIVE_LIMIT_USAGE_END

15:20:15.0 (356618271)|CODE_UNIT_FINISHED|completeHTaskTrigger on HTask trigger event AfterUpdate
15:20:15.0 (357030797)|DML_END|[93]
15:20:15.0 (357061920)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (357082445)|METHOD_EXIT|[9]|01pf400000FQMpS|EndOfDaySchedule.resetTaskStatus()
15:20:15.357 (357094082)|CUMULATIVE_LIMIT_USAGE
15:20:15.357 (357094082)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 7 out of 100
  Number of query rows: 7 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 2 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 1 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

15:20:15.357 (357094082)|CUMULATIVE_LIMIT_USAGE_END

15:20:15.0 (357114143)|CODE_UNIT_FINISHED|Test EndOfDay
15:20:15.0 (362226318)|METHOD_EXIT|[24]||System.Test.stopTest()
15:20:15.0 (362252479)|STATEMENT_EXECUTE|[26]
15:20:15.0 (362262070)|HEAP_ALLOCATE|[26]|Bytes:65
15:20:15.0 (362291988)|HEAP_ALLOCATE|[26]|Bytes:4
15:20:15.0 (362512247)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT Id, Points__c FROM Contact WHERE LastName = 'TestContact1'
15:20:15.0 (392284129)|SOQL_EXECUTE_END|[26]|Rows:1
15:20:15.0 (392327526)|HEAP_ALLOCATE|[26]|Bytes:8
15:20:15.0 (392351750)|HEAP_ALLOCATE|[26]|Bytes:78
15:20:15.0 (392436349)|HEAP_ALLOCATE|[26]|Bytes:8
15:20:15.0 (392502656)|HEAP_ALLOCATE|[26]|Bytes:12
15:20:15.0 (392515076)|VARIABLE_SCOPE_BEGIN|[26]|contAfter|Contact|true|false
15:20:15.0 (392552522)|VARIABLE_ASSIGNMENT|[26]|contAfter|{"Id":"003f400000Pu5HZAAZ","Points__c":7.5}|0xff4b0ff
15:20:15.0 (392562169)|STATEMENT_EXECUTE|[27]
15:20:15.0 (392568558)|HEAP_ALLOCATE|[27]|Bytes:59
15:20:15.0 (392589607)|HEAP_ALLOCATE|[27]|Bytes:4
15:20:15.0 (392850039)|SOQL_EXECUTE_BEGIN|[27]|Aggregations:0|SELECT Id, Status__c FROM HTask__c WHERE Name = 'TestTask2'
15:20:15.0 (396699783)|SOQL_EXECUTE_END|[27]|Rows:1
15:20:15.0 (396730854)|HEAP_ALLOCATE|[27]|Bytes:8
15:20:15.0 (396747630)|HEAP_ALLOCATE|[27]|Bytes:45
15:20:15.0 (396781590)|HEAP_ALLOCATE|[27]|Bytes:8
15:20:15.0 (396813684)|HEAP_ALLOCATE|[27]|Bytes:12
15:20:15.0 (396843402)|VARIABLE_ASSIGNMENT|[27]|task2|{"Id":"a00f4000009WH4qAAG","Status__c":"New"}|0x45746503
15:20:15.0 (396852178)|STATEMENT_EXECUTE|[28]
15:20:15.0 (396890191)|HEAP_ALLOCATE|[28]|Bytes:3
15:20:15.0 (396908546)|HEAP_ALLOCATE|[28]|Bytes:28
15:20:15.0 (396976320)|HEAP_ALLOCATE|[28]|Bytes:28
15:20:15.0 (397008857)|HEAP_ALLOCATE|[28]|Bytes:28
15:20:15.0 (397052170)|STATEMENT_EXECUTE|[29]
15:20:15.397 (397112335)|CUMULATIVE_LIMIT_USAGE
15:20:15.397 (397112335)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 4 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

15:20:15.397 (397112335)|TESTING_LIMITS
15:20:15.397 (397112335)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

15:20:15.397 (397112335)|CUMULATIVE_LIMIT_USAGE_END

15:20:15.0 (397160203)|CODE_UNIT_FINISHED|EndOfDayScheduleTest.dailyTest
15:20:15.0 (398271684)|EXECUTION_FINISHED
15:20:15.538 (538507834)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
15:20:15.538 (538540494)|EXECUTION_STARTED
15:20:15.538 (538545654)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
15:20:15.538 (538561559)|DUPLICATE_DETECTION_BEGIN
15:20:15.538 (538857666)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
15:20:15.538 (548231520)|DUPLICATE_DETECTION_END
15:20:15.538 (548246156)|CODE_UNIT_FINISHED|DuplicateDetector
15:20:15.538 (549164149)|EXECUTION_FINISHED
15:20:15.550 (550264847)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
15:20:15.550 (550290298)|EXECUTION_STARTED
15:20:15.550 (550295235)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
15:20:15.550 (550309794)|DUPLICATE_DETECTION_BEGIN
15:20:15.550 (550370649)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:INSERT
15:20:15.550 (558104438)|DUPLICATE_DETECTION_END
15:20:15.550 (558117857)|CODE_UNIT_FINISHED|DuplicateDetector
15:20:15.550 (558962015)|EXECUTION_FINISHED
