36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:27:15.589 (589317176)|CUMULATIVE_LIMIT_USAGE_END

11:27:15.539 (589356272)|CODE_UNIT_FINISHED|CompleteHTaskTriggerTest.completeTODOTask
11:27:15.539 (590219411)|EXECUTION_FINISHED
11:27:15.640 (640624938)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
11:27:15.640 (640649610)|EXECUTION_STARTED
11:27:15.640 (640654711)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:27:15.640 (640662271)|DUPLICATE_DETECTION_BEGIN
11:27:15.640 (640722273)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:INSERT
11:27:15.640 (649580291)|DUPLICATE_DETECTION_END
11:27:15.640 (649592612)|CODE_UNIT_FINISHED|DuplicateDetector
11:27:15.640 (650473192)|EXECUTION_FINISHED
11:27:15.651 (651415623)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
11:27:15.651 (651436415)|EXECUTION_STARTED
11:27:15.651 (651440466)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:27:15.651 (651447431)|DUPLICATE_DETECTION_BEGIN
11:27:15.651 (651495433)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
11:27:15.651 (658560037)|DUPLICATE_DETECTION_END
11:27:15.651 (658568454)|CODE_UNIT_FINISHED|DuplicateDetector
11:27:15.651 (659416144)|EXECUTION_FINISHED
