36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:35:28.231 (289633422)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:35:28.231 (293025636)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:new
11:35:28.231 (293041350)|VALIDATION_RULE|03df40000002ejE|ContactRequired
11:35:28.231 (293124444)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu07N
11:35:28.231 (293132213)|VALIDATION_PASS
11:35:28.231 (293134752)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
11:35:28.231 (293198698)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Hard
11:35:28.231 (293205027)|VALIDATION_PASS
11:35:28.231 (293206733)|VALIDATION_RULE|03df40000002bNN|StatusNone
11:35:28.231 (293289355)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=New
11:35:28.231 (293295830)|VALIDATION_PASS
11:35:28.231 (293349882)|CODE_UNIT_FINISHED|Validation:HTask:new
11:35:28.231 (306638557)|DML_END|[31]
11:35:28.231 (306667639)|STATEMENT_EXECUTE|[33]
11:35:28.231 (306674933)|HEAP_ALLOCATE|[33]|Bytes:70
11:35:28.231 (306695899)|HEAP_ALLOCATE|[33]|Bytes:4
11:35:28.231 (306902236)|SOQL_EXECUTE_BEGIN|[33]|Aggregations:0|SELECT Id, Status__c, Points__c FROM HTask__c WHERE Name = 'TestTask2'
11:35:28.231 (315335437)|SOQL_EXECUTE_END|[33]|Rows:1
11:35:28.231 (315367631)|HEAP_ALLOCATE|[33]|Bytes:8
11:35:28.231 (315387936)|HEAP_ALLOCATE|[33]|Bytes:94
11:35:28.231 (315427872)|HEAP_ALLOCATE|[33]|Bytes:8
11:35:28.231 (315445134)|HEAP_ALLOCATE|[33]|Bytes:34
11:35:28.231 (315463510)|HEAP_ALLOCATE|[33]|Bytes:16
11:35:28.231 (315499172)|VARIABLE_ASSIGNMENT|[33]|task|{"Id":"a00f4000009W3eRAAS","Status__c":"New","Points__c":5.00}|0x36297722
11:35:28.231 (315510675)|STATEMENT_EXECUTE|[34]
11:35:28.231 (315514509)|HEAP_ALLOCATE|[34]|Bytes:9
11:35:28.231 (315563883)|VARIABLE_ASSIGNMENT|[34]|this.Status__c|"Completed"|0x36297722
11:35:28.231 (315570677)|STATEMENT_EXECUTE|[35]
11:35:28.231 (315601636)|HEAP_ALLOCATE|[35]|Bytes:8
11:35:28.231 (315612128)|DML_BEGIN|[35]|Op:Upsert|Type:HTask__c|Rows:1
11:35:28.231 (315642316)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:35:28.231 (320817623)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:a00f4000009W3eR
11:35:28.231 (320833992)|VALIDATION_RULE|03df40000002ejE|ContactRequired
11:35:28.231 (320914896)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu07N
11:35:28.231 (320922969)|VALIDATION_PASS
11:35:28.231 (320925159)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
11:35:28.231 (320983074)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Hard
11:35:28.231 (320989151)|VALIDATION_PASS
11:35:28.231 (320990837)|VALIDATION_RULE|03df40000002bNN|StatusNone
11:35:28.231 (321124548)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=Completed
11:35:28.231 (321134228)|VALIDATION_PASS
11:35:28.231 (321195736)|CODE_UNIT_FINISHED|Validation:HTask:a00f4000009W3eR
11:35:28.231 (329774517)|CODE_UNIT_STARTED|[EXTERNAL]|01qf4000001HypC|completeHTaskTrigger on HTask trigger event AfterUpdate
11:35:28.231 (329811024)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:35:28.231 (329834645)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:35:28.231 (329894071)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
11:35:28.231 (329910095)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:35:28.231 (329920142)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
11:35:28.231 (329964166)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4b7ac803
11:35:28.231 (329998150)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:35:28.231 (330005554)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
11:35:28.231 (330018937)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4b7ac803
11:35:28.231 (330038000)|STATEMENT_EXECUTE|[1]
11:35:28.231 (330041053)|STATEMENT_EXECUTE|[3]
11:35:28.231 (330044442)|HEAP_ALLOCATE|[3]|Bytes:99
11:35:28.231 (330060056)|HEAP_ALLOCATE|[3]|Bytes:4
11:35:28.231 (330070402)|HEAP_ALLOCATE|[3]|Bytes:7
11:35:28.231 (330657748)|SOQL_EXECUTE_BEGIN|[3]|Aggregations:0|SELECT Id, Contact__c, Type__c, Status__c, DueDate__c, Points__c FROM HTask__c WHERE Id IN :tmpVar1
11:35:28.231 (336456088)|SOQL_EXECUTE_END|[3]|Rows:1
11:35:28.231 (336482108)|HEAP_ALLOCATE|[3]|Bytes:8
11:35:28.231 (336499222)|HEAP_ALLOCATE|[3]|Bytes:148
11:35:28.231 (336526668)|HEAP_ALLOCATE|[3]|Bytes:8
11:35:28.231 (336553742)|HEAP_ALLOCATE|[3]|Bytes:24
11:35:28.231 (336597418)|VARIABLE_ASSIGNMENT|[3]|this.task|{"Id":"a00f4000009W3eRAAS","Contact__c":"003f400000Pu07NAAR","Type__c":"TO-DO","Status__c":"Completed","Points__c":5.00}|0x4b7ac803
11:35:28.231 (336606707)|STATEMENT_EXECUTE|[5]
11:35:28.231 (336610410)|HEAP_ALLOCATE|[5]|Bytes:59
11:35:28.231 (336623346)|HEAP_ALLOCATE|[5]|Bytes:4
11:35:28.231 (336828406)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name, Points__c FROM Contact WHERE Id = :tmpVar1
11:35:28.231 (340800966)|SOQL_EXECUTE_END|[5]|Rows:1
11:35:28.231 (340844305)|HEAP_ALLOCATE|[5]|Bytes:8
11:35:28.231 (340872715)|HEAP_ALLOCATE|[5]|Bytes:98
11:35:28.231 (340929181)|HEAP_ALLOCATE|[5]|Bytes:8
11:35:28.231 (340971278)|HEAP_ALLOCATE|[5]|Bytes:16
11:35:28.231 (341025494)|VARIABLE_ASSIGNMENT|[5]|this.conta|{"Id":"003f400000Pu07NAAR","Name":"TestContact2","Points__c":10}|0x4b7ac803
11:35:28.231 (341078250)|STATEMENT_EXECUTE|[7]
11:35:28.231 (341081558)|STATEMENT_EXECUTE|[8]
11:35:28.231 (341085194)|HEAP_ALLOCATE|[8]|Bytes:1
11:35:28.231 (341129492)|USER_DEBUG|[8]|DEBUG|1
11:35:28.231 (341281127)|STATEMENT_EXECUTE|[9]
11:35:28.231 (341284006)|STATEMENT_EXECUTE|[10]
11:35:28.231 (341286915)|HEAP_ALLOCATE|[10]|Bytes:1
11:35:28.231 (341307691)|USER_DEBUG|[10]|DEBUG|2
11:35:28.231 (341399515)|STATEMENT_EXECUTE|[14]
11:35:28.231 (341402262)|STATEMENT_EXECUTE|[15]
11:35:28.231 (341442645)|HEAP_ALLOCATE|[15]|Bytes:28
11:35:28.231 (341450711)|HEAP_ALLOCATE|[15]|Bytes:28
11:35:28.231 (341541760)|HEAP_ALLOCATE|[15]|Bytes:28
11:35:28.231 (341548552)|HEAP_ALLOCATE|[15]|Bytes:28
11:35:28.231 (341579567)|HEAP_ALLOCATE|[15]|Bytes:28
11:35:28.231 (341654030)|VARIABLE_ASSIGNMENT|[15]|this.Points__c|7.50|0x180d1631
11:35:28.231 (341663221)|STATEMENT_EXECUTE|[18]
11:35:28.231 (341696243)|HEAP_ALLOCATE|[18]|Bytes:8
11:35:28.231 (341710239)|DML_BEGIN|[18]|Op:Update|Type:Contact|Rows:1
11:35:28.231 (341743494)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:35:28.231 (345999180)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:35:28.231 (346020457)|DUPLICATE_DETECTION_BEGIN
11:35:28.231 (346076019)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
11:35:28.231 (346139453)|DUPLICATE_DETECTION_END
11:35:28.231 (346145110)|CODE_UNIT_FINISHED|DuplicateDetector
11:35:28.231 (360251665)|DML_END|[18]
11:35:28.360 (360280318)|CUMULATIVE_LIMIT_USAGE
11:35:28.360 (360280318)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:35:28.360 (360280318)|TESTING_LIMITS
11:35:28.360 (360280318)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 4 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:35:28.360 (360280318)|CUMULATIVE_LIMIT_USAGE_END

11:35:28.231 (361150141)|CODE_UNIT_FINISHED|completeHTaskTrigger on HTask trigger event AfterUpdate
11:35:28.231 (361498629)|DML_END|[35]
11:35:28.231 (361518296)|STATEMENT_EXECUTE|[37]
11:35:28.231 (361525622)|HEAP_ALLOCATE|[37]|Bytes:65
11:35:28.231 (361546072)|HEAP_ALLOCATE|[37]|Bytes:4
11:35:28.231 (361750284)|SOQL_EXECUTE_BEGIN|[37]|Aggregations:0|SELECT Id, Points__c FROM Contact WHERE LastName = 'TestContact2'
11:35:28.231 (374350422)|SOQL_EXECUTE_END|[37]|Rows:1
11:35:28.231 (374388675)|HEAP_ALLOCATE|[37]|Bytes:8
11:35:28.231 (374408776)|HEAP_ALLOCATE|[37]|Bytes:78
11:35:28.231 (374449992)|HEAP_ALLOCATE|[37]|Bytes:8
11:35:28.231 (374484585)|HEAP_ALLOCATE|[37]|Bytes:12
11:35:28.231 (374495488)|VARIABLE_SCOPE_BEGIN|[37]|cont2After|Contact|true|false
11:35:28.231 (374528813)|VARIABLE_ASSIGNMENT|[37]|cont2After|{"Id":"003f400000Pu07NAAR","Points__c":7.5}|0x59c8f41b
11:35:28.231 (374539111)|STATEMENT_EXECUTE|[38]
11:35:28.231 (374557691)|METHOD_ENTRY|[38]||System.Test.stopTest()
11:35:28.231 (375671439)|METHOD_EXIT|[38]||System.Test.stopTest()
11:35:28.231 (375683631)|STATEMENT_EXECUTE|[39]
11:35:28.231 (375766186)|HEAP_ALLOCATE|[39]|Bytes:28
11:35:28.231 (375798213)|HEAP_ALLOCATE|[39]|Bytes:28
11:35:28.231 (375886631)|EXCEPTION_THROWN|[39]|System.AssertException: Assertion Failed: Expected: 15.00, Actual: 7.5
11:35:28.231 (375970519)|HEAP_ALLOCATE|[39]|Bytes:50
11:35:28.231 (376039411)|FATAL_ERROR|System.AssertException: Assertion Failed: Expected: 15.00, Actual: 7.5

Class.CompleteHTaskTriggerTest.completeTODOTask: line 39, column 1
11:35:28.231 (376059739)|FATAL_ERROR|System.AssertException: Assertion Failed: Expected: 15.00, Actual: 7.5

Class.CompleteHTaskTriggerTest.completeTODOTask: line 39, column 1
11:35:28.376 (376070664)|CUMULATIVE_LIMIT_USAGE
11:35:28.376 (376070664)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:35:28.376 (376070664)|TESTING_LIMITS
11:35:28.376 (376070664)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 5 out of 100
  Number of query rows: 5 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:35:28.376 (376070664)|CUMULATIVE_LIMIT_USAGE_END

11:35:28.231 (376131982)|CODE_UNIT_FINISHED|CompleteHTaskTriggerTest.completeTODOTask
11:35:28.231 (376919727)|EXECUTION_FINISHED
11:35:28.435 (435074183)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
11:35:28.435 (435099007)|EXECUTION_STARTED
11:35:28.435 (435119793)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:35:28.435 (435133417)|DUPLICATE_DETECTION_BEGIN
11:35:28.435 (435192319)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:INSERT
11:35:28.435 (443177399)|DUPLICATE_DETECTION_END
11:35:28.435 (443186084)|CODE_UNIT_FINISHED|DuplicateDetector
11:35:28.435 (444078191)|EXECUTION_FINISHED
11:35:28.445 (445072947)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
11:35:28.445 (445092629)|EXECUTION_STARTED
11:35:28.445 (445097006)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:35:28.445 (445108379)|DUPLICATE_DETECTION_BEGIN
11:35:28.445 (445175732)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
11:35:28.445 (452699171)|DUPLICATE_DETECTION_END
11:35:28.445 (452707511)|CODE_UNIT_FINISHED|DuplicateDetector
11:35:28.445 (453441217)|EXECUTION_FINISHED
